target_time,split_code,recommended_patrols,maximum_priority_score,mean_selected_confidence,deployment_status
2024-03-24 09:00:00+05:30,3,25,9.398559,0.87645364,deployment_recommended
2024-03-24 10:00:00+05:30,3,25,12.093756,0.8940451,deployment_recommended
2024-03-24 11:00:00+05:30,3,25,7.384464,0.8993219,deployment_recommended
2024-03-24 12:00:00+05:30,3,25,5.061675,0.88847154,deployment_recommended
2024-03-24 13:00:00+05:30,3,25,3.783739,0.88078326,deployment_recommended
2024-03-24 14:00:00+05:30,3,17,1.9247093,0.8673719,deployment_recommended
2024-03-24 15:00:00+05:30,3,4,1.2868946,0.7968668,deployment_recommended
2024-03-24 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-24 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-24 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-24 19:00:00+05:30,3,1,0.63684654,0.7535806,deployment_recommended
2024-03-24 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-24 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-24 22:00:00+05:30,3,1,0.9874444,0.9099716,deployment_recommended
2024-03-24 23:00:00+05:30,3,2,1.7432275,0.90314716,deployment_recommended
2024-03-25 00:00:00+05:30,3,8,5.6455817,0.91366476,deployment_recommended
2024-03-25 01:00:00+05:30,3,12,2.917952,0.9183251,deployment_recommended
2024-03-25 02:00:00+05:30,3,18,3.678992,0.9136524,deployment_recommended
2024-03-25 03:00:00+05:30,3,25,2.7649667,0.88702935,deployment_recommended
2024-03-25 04:00:00+05:30,3,25,3.6874037,0.87095076,deployment_recommended
2024-03-25 05:00:00+05:30,3,25,4.494858,0.8804539,deployment_recommended
2024-03-25 06:00:00+05:30,3,25,4.277061,0.8677387,deployment_recommended
2024-03-25 07:00:00+05:30,3,25,6.111445,0.8762434,deployment_recommended
2024-03-25 08:00:00+05:30,3,25,4.6675415,0.8907771,deployment_recommended
2024-03-25 09:00:00+05:30,3,25,8.828569,0.89389116,deployment_recommended
2024-03-25 10:00:00+05:30,3,25,7.46515,0.8953235,deployment_recommended
2024-03-25 11:00:00+05:30,3,25,8.964753,0.89259833,deployment_recommended
2024-03-25 12:00:00+05:30,3,25,4.3162584,0.8969999,deployment_recommended
2024-03-25 13:00:00+05:30,3,20,3.3326592,0.8595911,deployment_recommended
2024-03-25 14:00:00+05:30,3,10,3.9729433,0.9124282,deployment_recommended
2024-03-25 15:00:00+05:30,3,4,1.3747394,0.8912252,deployment_recommended
2024-03-25 16:00:00+05:30,3,1,2.1800573,0.77272636,deployment_recommended
2024-03-25 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-25 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-25 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-25 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-25 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-25 22:00:00+05:30,3,1,0.6488825,0.9099716,deployment_recommended
2024-03-25 23:00:00+05:30,3,1,0.5903708,0.8963227,deployment_recommended
2024-03-26 00:00:00+05:30,3,6,3.9248688,0.91701776,deployment_recommended
2024-03-26 01:00:00+05:30,3,12,5.1787214,0.918207,deployment_recommended
2024-03-26 02:00:00+05:30,3,19,5.469182,0.89203924,deployment_recommended
2024-03-26 03:00:00+05:30,3,25,3.2807128,0.82267344,deployment_recommended
2024-03-26 04:00:00+05:30,3,25,3.931825,0.8552178,deployment_recommended
2024-03-26 05:00:00+05:30,3,25,4.72883,0.8436408,deployment_recommended
2024-03-26 06:00:00+05:30,3,25,3.6624053,0.878325,deployment_recommended
2024-03-26 07:00:00+05:30,3,25,2.7779222,0.8768683,deployment_recommended
2024-03-26 08:00:00+05:30,3,25,2.662061,0.8938996,deployment_recommended
2024-03-26 09:00:00+05:30,3,25,6.7963257,0.90309125,deployment_recommended
2024-03-26 10:00:00+05:30,3,25,5.6766624,0.8937451,deployment_recommended
2024-03-26 11:00:00+05:30,3,25,4.44601,0.8918216,deployment_recommended
2024-03-26 12:00:00+05:30,3,25,3.0936196,0.863509,deployment_recommended
2024-03-26 13:00:00+05:30,3,24,2.7357945,0.88586015,deployment_recommended
2024-03-26 14:00:00+05:30,3,8,2.928807,0.8484763,deployment_recommended
2024-03-26 15:00:00+05:30,3,1,1.5693244,0.9433137,deployment_recommended
2024-03-26 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-26 22:00:00+05:30,3,2,4.619214,0.90314716,deployment_recommended
2024-03-26 23:00:00+05:30,3,3,1.881286,0.9087241,deployment_recommended
2024-03-27 00:00:00+05:30,3,5,8.386004,0.9134574,deployment_recommended
2024-03-27 01:00:00+05:30,3,13,4.3093953,0.9145064,deployment_recommended
2024-03-27 02:00:00+05:30,3,18,2.145284,0.8902246,deployment_recommended
2024-03-27 03:00:00+05:30,3,25,6.811869,0.88344246,deployment_recommended
2024-03-27 04:00:00+05:30,3,25,3.4383652,0.8161852,deployment_recommended
2024-03-27 05:00:00+05:30,3,25,3.0406742,0.885385,deployment_recommended
2024-03-27 06:00:00+05:30,3,25,3.9287493,0.8809875,deployment_recommended
2024-03-27 07:00:00+05:30,3,25,5.6927657,0.8811718,deployment_recommended
2024-03-27 08:00:00+05:30,3,25,6.5386753,0.8996149,deployment_recommended
2024-03-27 09:00:00+05:30,3,25,6.2559047,0.8993866,deployment_recommended
2024-03-27 10:00:00+05:30,3,25,4.442172,0.88935393,deployment_recommended
2024-03-27 11:00:00+05:30,3,25,9.5195055,0.8971977,deployment_recommended
2024-03-27 12:00:00+05:30,3,25,8.005504,0.8856504,deployment_recommended
2024-03-27 13:00:00+05:30,3,25,7.811115,0.8895456,deployment_recommended
2024-03-27 14:00:00+05:30,3,10,4.991519,0.9054677,deployment_recommended
2024-03-27 15:00:00+05:30,3,5,1.9522623,0.85738546,deployment_recommended
2024-03-27 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-27 22:00:00+05:30,3,1,1.769899,0.9099716,deployment_recommended
2024-03-27 23:00:00+05:30,3,2,4.3871255,0.90314716,deployment_recommended
2024-03-28 00:00:00+05:30,3,6,3.6696858,0.91701776,deployment_recommended
2024-03-28 01:00:00+05:30,3,13,6.783607,0.91209954,deployment_recommended
2024-03-28 02:00:00+05:30,3,19,4.26344,0.9011038,deployment_recommended
2024-03-28 03:00:00+05:30,3,25,3.021816,0.844323,deployment_recommended
2024-03-28 04:00:00+05:30,3,25,3.806641,0.8216005,deployment_recommended
2024-03-28 05:00:00+05:30,3,25,4.45344,0.88241035,deployment_recommended
2024-03-28 06:00:00+05:30,3,25,2.7566924,0.8884556,deployment_recommended
2024-03-28 07:00:00+05:30,3,25,4.223834,0.8939718,deployment_recommended
2024-03-28 08:00:00+05:30,3,25,4.6722307,0.9024424,deployment_recommended
2024-03-28 09:00:00+05:30,3,25,8.935618,0.88033223,deployment_recommended
2024-03-28 10:00:00+05:30,3,25,11.387042,0.8969598,deployment_recommended
2024-03-28 11:00:00+05:30,3,25,7.66144,0.89503473,deployment_recommended
2024-03-28 12:00:00+05:30,3,25,8.338123,0.8967457,deployment_recommended
2024-03-28 13:00:00+05:30,3,25,4.233918,0.90278226,deployment_recommended
2024-03-28 14:00:00+05:30,3,13,3.5879464,0.91990197,deployment_recommended
2024-03-28 15:00:00+05:30,3,9,1.4025372,0.84670365,deployment_recommended
2024-03-28 16:00:00+05:30,3,1,0.73083985,0.9196513,deployment_recommended
2024-03-28 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-28 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-28 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-28 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-28 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-28 22:00:00+05:30,3,1,1.0313421,0.9099716,deployment_recommended
2024-03-28 23:00:00+05:30,3,2,1.2710912,0.90314716,deployment_recommended
2024-03-29 00:00:00+05:30,3,6,3.2944078,0.91701776,deployment_recommended
2024-03-29 01:00:00+05:30,3,14,6.009188,0.92164326,deployment_recommended
2024-03-29 02:00:00+05:30,3,21,4.4362693,0.91129524,deployment_recommended
2024-03-29 03:00:00+05:30,3,25,5.551074,0.8772464,deployment_recommended
2024-03-29 04:00:00+05:30,3,25,5.7300253,0.8629478,deployment_recommended
2024-03-29 05:00:00+05:30,3,25,3.5795887,0.8864328,deployment_recommended
2024-03-29 06:00:00+05:30,3,25,3.6895678,0.9037759,deployment_recommended
2024-03-29 07:00:00+05:30,3,25,4.736935,0.9046092,deployment_recommended
2024-03-29 08:00:00+05:30,3,25,3.612897,0.9119999,deployment_recommended
2024-03-29 09:00:00+05:30,3,25,5.1381803,0.8990487,deployment_recommended
2024-03-29 10:00:00+05:30,3,25,7.8383107,0.89956504,deployment_recommended
2024-03-29 11:00:00+05:30,3,25,6.484579,0.8760853,deployment_recommended
2024-03-29 12:00:00+05:30,3,25,5.921894,0.89464,deployment_recommended
2024-03-29 13:00:00+05:30,3,20,2.2782292,0.9050309,deployment_recommended
2024-03-29 14:00:00+05:30,3,10,1.6574919,0.91454124,deployment_recommended
2024-03-29 15:00:00+05:30,3,4,1.4848773,0.8871738,deployment_recommended
2024-03-29 16:00:00+05:30,3,1,0.69146764,0.77272636,deployment_recommended
2024-03-29 17:00:00+05:30,3,1,2.028514,0.91113377,deployment_recommended
2024-03-29 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-29 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-29 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-29 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-29 22:00:00+05:30,3,1,0.77786726,0.9099716,deployment_recommended
2024-03-29 23:00:00+05:30,3,2,2.7550502,0.89840853,deployment_recommended
2024-03-30 00:00:00+05:30,3,6,4.3392844,0.91701776,deployment_recommended
2024-03-30 01:00:00+05:30,3,13,5.046275,0.91434896,deployment_recommended
2024-03-30 02:00:00+05:30,3,25,4.0219793,0.88184035,deployment_recommended
2024-03-30 03:00:00+05:30,3,25,3.1870751,0.86414695,deployment_recommended
2024-03-30 04:00:00+05:30,3,25,3.5890188,0.8862677,deployment_recommended
2024-03-30 05:00:00+05:30,3,25,4.8862963,0.8752886,deployment_recommended
2024-03-30 06:00:00+05:30,3,25,4.8263793,0.8880203,deployment_recommended
2024-03-30 07:00:00+05:30,3,25,5.1972632,0.8924354,deployment_recommended
2024-03-30 08:00:00+05:30,3,25,5.6416206,0.88055557,deployment_recommended
2024-03-30 09:00:00+05:30,3,25,11.495838,0.8656791,deployment_recommended
2024-03-30 10:00:00+05:30,3,25,5.3064017,0.8986108,deployment_recommended
2024-03-30 11:00:00+05:30,3,25,8.703519,0.8905296,deployment_recommended
2024-03-30 12:00:00+05:30,3,25,9.0290365,0.88707656,deployment_recommended
2024-03-30 13:00:00+05:30,3,25,5.458188,0.8642832,deployment_recommended
2024-03-30 14:00:00+05:30,3,12,5.9849896,0.90954703,deployment_recommended
2024-03-30 15:00:00+05:30,3,4,1.5879834,0.9356299,deployment_recommended
2024-03-30 16:00:00+05:30,3,4,2.558131,0.9356299,deployment_recommended
2024-03-30 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-30 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-30 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-30 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-30 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-30 22:00:00+05:30,3,1,1.3096683,0.9099716,deployment_recommended
2024-03-30 23:00:00+05:30,3,1,1.2725207,0.9099716,deployment_recommended
2024-03-31 00:00:00+05:30,3,6,3.760273,0.91701776,deployment_recommended
2024-03-31 01:00:00+05:30,3,17,4.017182,0.9115182,deployment_recommended
2024-03-31 02:00:00+05:30,3,23,4.366762,0.90225214,deployment_recommended
2024-03-31 03:00:00+05:30,3,25,5.400882,0.87265414,deployment_recommended
2024-03-31 04:00:00+05:30,3,25,5.5010996,0.8234296,deployment_recommended
2024-03-31 05:00:00+05:30,3,25,4.337076,0.88901407,deployment_recommended
2024-03-31 06:00:00+05:30,3,25,10.002676,0.8754717,deployment_recommended
2024-03-31 07:00:00+05:30,3,25,5.0657253,0.8847847,deployment_recommended
2024-03-31 08:00:00+05:30,3,25,5.018448,0.886589,deployment_recommended
2024-03-31 09:00:00+05:30,3,25,9.176783,0.8744902,deployment_recommended
2024-03-31 10:00:00+05:30,3,25,9.491705,0.88734305,deployment_recommended
2024-03-31 11:00:00+05:30,3,25,9.742146,0.8944798,deployment_recommended
2024-03-31 12:00:00+05:30,3,25,7.2699323,0.8776623,deployment_recommended
2024-03-31 13:00:00+05:30,3,25,4.0823164,0.85899186,deployment_recommended
2024-03-31 14:00:00+05:30,3,19,2.6040158,0.8960705,deployment_recommended
2024-03-31 15:00:00+05:30,3,6,1.3263035,0.8657353,deployment_recommended
2024-03-31 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-31 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-31 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-31 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-31 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-31 21:00:00+05:30,3,1,1.1581461,0.8963227,deployment_recommended
2024-03-31 22:00:00+05:30,3,1,1.0466945,0.9099716,deployment_recommended
2024-03-31 23:00:00+05:30,3,2,1.0265826,0.90314716,deployment_recommended
2024-04-01 00:00:00+05:30,3,7,2.8872905,0.9193663,deployment_recommended
2024-04-01 01:00:00+05:30,3,17,7.732919,0.9258688,deployment_recommended
2024-04-01 02:00:00+05:30,3,16,3.65518,0.9192693,deployment_recommended
2024-04-01 03:00:00+05:30,3,25,4.258542,0.87326574,deployment_recommended
2024-04-01 04:00:00+05:30,3,25,4.049045,0.89375854,deployment_recommended
2024-04-01 05:00:00+05:30,3,25,3.5865622,0.88972604,deployment_recommended
2024-04-01 06:00:00+05:30,3,25,3.193386,0.8932146,deployment_recommended
2024-04-01 07:00:00+05:30,3,25,2.7739859,0.8967985,deployment_recommended
2024-04-01 08:00:00+05:30,3,25,4.9132295,0.90992033,deployment_recommended
2024-04-01 09:00:00+05:30,3,25,8.46065,0.89868647,deployment_recommended
2024-04-01 10:00:00+05:30,3,25,12.089124,0.88716626,deployment_recommended
2024-04-01 11:00:00+05:30,3,25,14.178853,0.89754504,deployment_recommended
2024-04-01 12:00:00+05:30,3,25,11.548969,0.8931196,deployment_recommended
2024-04-01 13:00:00+05:30,3,25,3.0540762,0.88480014,deployment_recommended
2024-04-01 14:00:00+05:30,3,11,4.137331,0.9197187,deployment_recommended
2024-04-01 15:00:00+05:30,3,6,4.617488,0.8893175,deployment_recommended
2024-04-01 16:00:00+05:30,3,1,0.7283138,0.9433137,deployment_recommended
2024-04-01 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-01 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-01 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-01 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-01 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-01 22:00:00+05:30,3,1,0.82578456,0.9099716,deployment_recommended
2024-04-01 23:00:00+05:30,3,1,0.71852773,0.9099716,deployment_recommended
2024-04-02 00:00:00+05:30,3,6,2.7777412,0.91701776,deployment_recommended
2024-04-02 01:00:00+05:30,3,17,6.4181333,0.9142739,deployment_recommended
2024-04-02 02:00:00+05:30,3,21,6.1115146,0.90614253,deployment_recommended
2024-04-02 03:00:00+05:30,3,25,4.4178977,0.88422847,deployment_recommended
2024-04-02 04:00:00+05:30,3,25,3.0151026,0.87647337,deployment_recommended
2024-04-02 05:00:00+05:30,3,25,2.28999,0.8768054,deployment_recommended
2024-04-02 06:00:00+05:30,3,25,9.236516,0.89554507,deployment_recommended
2024-04-02 07:00:00+05:30,3,25,4.7915382,0.887427,deployment_recommended
2024-04-02 08:00:00+05:30,3,25,4.999994,0.89854276,deployment_recommended
2024-04-02 09:00:00+05:30,3,25,13.495422,0.88942546,deployment_recommended
2024-04-02 10:00:00+05:30,3,25,9.637314,0.9035563,deployment_recommended
2024-04-02 11:00:00+05:30,3,25,8.001125,0.89234865,deployment_recommended
2024-04-02 12:00:00+05:30,3,25,6.489531,0.8752722,deployment_recommended
2024-04-02 13:00:00+05:30,3,25,4.0902004,0.85976243,deployment_recommended
2024-04-02 14:00:00+05:30,3,12,6.6263094,0.8767931,deployment_recommended
2024-04-02 15:00:00+05:30,3,6,1.7626672,0.89771026,deployment_recommended
2024-04-02 16:00:00+05:30,3,1,0.74936956,0.9196513,deployment_recommended
2024-04-02 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-02 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-02 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-02 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-02 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-02 22:00:00+05:30,3,1,1.1305385,0.9099716,deployment_recommended
2024-04-02 23:00:00+05:30,3,1,0.6530726,0.9099716,deployment_recommended
2024-04-03 00:00:00+05:30,3,7,1.9553468,0.9193663,deployment_recommended
2024-04-03 01:00:00+05:30,3,17,4.3307695,0.9079976,deployment_recommended
2024-04-03 02:00:00+05:30,3,25,2.514282,0.88738877,deployment_recommended
2024-04-03 03:00:00+05:30,3,25,6.0667863,0.8405312,deployment_recommended
2024-04-03 04:00:00+05:30,3,25,3.7854161,0.87037855,deployment_recommended
2024-04-03 05:00:00+05:30,3,25,5.154673,0.87243974,deployment_recommended
2024-04-03 06:00:00+05:30,3,25,3.1375065,0.8883425,deployment_recommended
2024-04-03 07:00:00+05:30,3,25,7.371289,0.90238166,deployment_recommended
2024-04-03 08:00:00+05:30,3,25,4.9357367,0.9117295,deployment_recommended
2024-04-03 09:00:00+05:30,3,25,7.6951447,0.9054576,deployment_recommended
2024-04-03 10:00:00+05:30,3,25,6.2286396,0.9058254,deployment_recommended
2024-04-03 11:00:00+05:30,3,25,16.533428,0.902441,deployment_recommended
2024-04-03 12:00:00+05:30,3,25,6.0942674,0.91690546,deployment_recommended
2024-04-03 13:00:00+05:30,3,24,2.37354,0.8670914,deployment_recommended
2024-04-03 14:00:00+05:30,3,7,1.2688272,0.9021684,deployment_recommended
2024-04-03 15:00:00+05:30,3,1,1.5783106,0.9433137,deployment_recommended
2024-04-03 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-03 22:00:00+05:30,3,1,1.2891576,0.9099716,deployment_recommended
2024-04-03 23:00:00+05:30,3,1,2.8449094,0.8963227,deployment_recommended
2024-04-04 00:00:00+05:30,3,6,2.4395466,0.91701776,deployment_recommended
2024-04-04 01:00:00+05:30,3,17,4.0345793,0.9170696,deployment_recommended
2024-04-04 02:00:00+05:30,3,25,6.904656,0.9033243,deployment_recommended
2024-04-04 03:00:00+05:30,3,25,4.530099,0.8684265,deployment_recommended
2024-04-04 04:00:00+05:30,3,25,3.9101524,0.8682844,deployment_recommended
2024-04-04 05:00:00+05:30,3,25,4.6178865,0.87430334,deployment_recommended
2024-04-04 06:00:00+05:30,3,25,4.0179806,0.8893124,deployment_recommended
2024-04-04 07:00:00+05:30,3,25,3.3419123,0.8929117,deployment_recommended
2024-04-04 08:00:00+05:30,3,25,5.304576,0.8850812,deployment_recommended
2024-04-04 09:00:00+05:30,3,25,5.859069,0.89811,deployment_recommended
2024-04-04 10:00:00+05:30,3,25,10.777572,0.904085,deployment_recommended
2024-04-04 11:00:00+05:30,3,25,7.284421,0.89292586,deployment_recommended
2024-04-04 12:00:00+05:30,3,25,4.022149,0.88564116,deployment_recommended
2024-04-04 13:00:00+05:30,3,25,3.2611601,0.8585339,deployment_recommended
2024-04-04 14:00:00+05:30,3,14,2.3641038,0.9110282,deployment_recommended
2024-04-04 15:00:00+05:30,3,3,3.664465,0.8785638,deployment_recommended
2024-04-04 16:00:00+05:30,3,1,0.72579527,0.9433137,deployment_recommended
2024-04-04 17:00:00+05:30,3,2,0.6558003,0.940774,deployment_recommended
2024-04-04 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-04 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-04 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-04 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-04 22:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-04 23:00:00+05:30,3,2,0.7291011,0.90314716,deployment_recommended
2024-04-05 00:00:00+05:30,3,6,1.6504498,0.72947675,deployment_recommended
2024-04-05 01:00:00+05:30,3,20,3.9043186,0.8643034,deployment_recommended
2024-04-05 02:00:00+05:30,3,25,6.198774,0.90041625,deployment_recommended
2024-04-05 03:00:00+05:30,3,25,6.639687,0.8760414,deployment_recommended
2024-04-05 04:00:00+05:30,3,25,7.423274,0.9009798,deployment_recommended
2024-04-05 05:00:00+05:30,3,25,3.9206982,0.8812085,deployment_recommended
2024-04-05 06:00:00+05:30,3,25,4.3438373,0.8773367,deployment_recommended
2024-04-05 07:00:00+05:30,3,25,3.10612,0.90657103,deployment_recommended
2024-04-05 08:00:00+05:30,3,25,4.9033513,0.9087211,deployment_recommended
2024-04-05 09:00:00+05:30,3,25,5.0863156,0.8848777,deployment_recommended
2024-04-05 10:00:00+05:30,3,25,10.4783325,0.8942574,deployment_recommended
2024-04-05 11:00:00+05:30,3,25,12.847744,0.89126205,deployment_recommended
2024-04-05 12:00:00+05:30,3,25,5.6939793,0.9106078,deployment_recommended
2024-04-05 13:00:00+05:30,3,25,2.7867908,0.8297346,deployment_recommended
2024-04-05 14:00:00+05:30,3,8,1.6636107,0.9098957,deployment_recommended
2024-04-05 15:00:00+05:30,3,2,1.288644,0.9228854,deployment_recommended
2024-04-05 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 22:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-05 23:00:00+05:30,3,1,0.6357576,0.9099716,deployment_recommended
2024-04-06 00:00:00+05:30,3,6,2.154245,0.91701776,deployment_recommended
2024-04-06 01:00:00+05:30,3,15,6.201885,0.9216605,deployment_recommended
2024-04-06 02:00:00+05:30,3,25,4.9254856,0.91081697,deployment_recommended
2024-04-06 03:00:00+05:30,3,25,3.9516075,0.882136,deployment_recommended
2024-04-06 04:00:00+05:30,3,25,4.27678,0.89021146,deployment_recommended
2024-04-06 05:00:00+05:30,3,25,4.4553447,0.89130867,deployment_recommended
2024-04-06 06:00:00+05:30,3,25,3.5231729,0.9067644,deployment_recommended
2024-04-06 07:00:00+05:30,3,25,6.7252164,0.9032185,deployment_recommended
2024-04-06 08:00:00+05:30,3,25,7.227541,0.91066194,deployment_recommended
2024-04-06 09:00:00+05:30,3,25,8.792574,0.8950302,deployment_recommended
2024-04-06 10:00:00+05:30,3,25,7.541534,0.9001832,deployment_recommended
2024-04-06 11:00:00+05:30,3,25,7.2053366,0.8447512,deployment_recommended
2024-04-06 12:00:00+05:30,3,25,5.033111,0.9029707,deployment_recommended
2024-04-06 13:00:00+05:30,3,24,1.5922468,0.8969458,deployment_recommended
2024-04-06 14:00:00+05:30,3,16,1.7356074,0.9017934,deployment_recommended
2024-04-06 15:00:00+05:30,3,2,1.6046534,0.9383855,deployment_recommended
2024-04-06 16:00:00+05:30,3,1,1.036461,0.9503449,deployment_recommended
2024-04-06 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-06 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-06 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-06 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-06 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-06 22:00:00+05:30,3,1,2.6466265,0.9099716,deployment_recommended
2024-04-06 23:00:00+05:30,3,1,1.0980939,0.9099716,deployment_recommended
2024-04-07 00:00:00+05:30,3,7,5.3140826,0.9193663,deployment_recommended
2024-04-07 01:00:00+05:30,3,21,7.6979604,0.90160125,deployment_recommended
2024-04-07 02:00:00+05:30,3,25,7.5026083,0.9007693,deployment_recommended
2024-04-07 03:00:00+05:30,3,25,5.138628,0.8776005,deployment_recommended
2024-04-07 04:00:00+05:30,3,25,4.807321,0.88556963,deployment_recommended
2024-04-07 05:00:00+05:30,3,25,4.3470774,0.8527448,deployment_recommended
2024-04-07 06:00:00+05:30,3,25,3.526816,0.8962426,deployment_recommended
2024-04-07 07:00:00+05:30,3,25,4.9165273,0.89253557,deployment_recommended
2024-04-07 08:00:00+05:30,3,25,4.810945,0.89647484,deployment_recommended
2024-04-07 09:00:00+05:30,3,25,9.535532,0.9014408,deployment_recommended
2024-04-07 10:00:00+05:30,3,25,10.712618,0.9033213,deployment_recommended
2024-04-07 11:00:00+05:30,3,25,13.212304,0.90639335,deployment_recommended
2024-04-07 12:00:00+05:30,3,25,3.7645285,0.8711382,deployment_recommended
2024-04-07 13:00:00+05:30,3,25,3.043196,0.8599824,deployment_recommended
2024-04-07 14:00:00+05:30,3,13,2.7988203,0.8824253,deployment_recommended
2024-04-07 15:00:00+05:30,3,5,2.0485048,0.8499562,deployment_recommended
2024-04-07 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-04-07 22:00:00+05:30,3,1,0.86534727,0.9099716,deployment_recommended
2024-04-07 23:00:00+05:30,3,3,1.9618201,0.9087241,deployment_recommended
2024-04-08 00:00:00+05:30,3,9,4.743881,0.9196845,deployment_recommended
2024-04-08 01:00:00+05:30,3,18,6.9638786,0.9163666,deployment_recommended
2024-04-08 02:00:00+05:30,3,25,7.910156,0.89338076,deployment_recommended
2024-04-08 03:00:00+05:30,3,25,7.2605953,0.8004545,deployment_recommended
2024-04-08 04:00:00+05:30,3,25,3.0066116,0.8714742,deployment_recommended
2024-04-08 05:00:00+05:30,3,25,5.3062506,0.88047516,deployment_recommended
2024-04-08 06:00:00+05:30,3,25,7.9367137,0.89201486,deployment_recommended
2024-04-08 07:00:00+05:30,3,25,6.112405,0.8857335,deployment_recommended
